0,-1,0.0660211
0,-0.95,0.0798339
0,-0.9,0.0993442
0,-0.85,0.120399
0,-0.8,0.150444
0,-0.75,0.182166
0,-0.7,0.228785
0,-0.65,0.276755
0,-0.6,0.351028
0,-0.55,0.425203
0,-0.5,0.544198
0,-0.45,0.662985
0,-0.4,0.867033
0,-0.35,1.06001
0,-0.3,1.44163
0,-0.25,1.77251
0,-0.2,2.60334
0,-0.15,3.17405
0,-0.0999999999999997,5.31883
0,-0.0499999999999997,5.91445
0,3.19189119579733e-16,10.5038
0,0.0500000000000003,2.67177
0,0.1,1.86324
0,0.15,1.29663
0,0.2,1.03709
0,0.25,0.788848
0,0.3,0.644571
0,0.35,0.503087
0,0.4,0.414117
0,0.45,0.327297
0,0.5,0.270309
0,0.55,0.215368
0,0.6,0.177787
0,0.65,0.142253
0,0.700000000000001,0.117646
0,0.750000000000001,0.0943579
0,0.800000000000001,0.0779095
0,0.850000000000001,0.0626857
0,0.900000000000001,0.0517058
0,0.950000000000001,0.0416718
0.05,-1,0.0650811
0.05,-0.95,0.0789859
0.05,-0.9,0.0979138
0.05,-0.85,0.118983
0.05,-0.8,0.147822
0.05,-0.75,0.179562
0.05,-0.7,0.223845
0.05,-0.65,0.272384
0.05,-0.6,0.341215
0.05,-0.55,0.415778
0.05,-0.5,0.52447
0.05,-0.45,0.640526
0.05,-0.4,0.816222
0.05,-0.35,0.998253
0.05,-0.3,1.28311
0.05,-0.25,1.56102
0.05,-0.2,1.99595
0.05,-0.15,2.39041
0.05,-0.0999999999999997,2.93195
0.05,-0.0499999999999997,3.2385
0.05,3.19189119579733e-16,3.17294
0.05,0.0500000000000003,2.31341
0.05,0.1,1.68947
0.05,0.15,1.25013
0.05,0.2,0.995866
0.05,0.25,0.770071
0.05,0.3,0.626345
0.05,0.35,0.494237
0.05,0.4,0.404676
0.05,0.45,0.32258
0.05,0.5,0.265129
0.05,0.55,0.212566
0.05,0.6,0.174892
0.05,0.65,0.140713
0.05,0.700000000000001,0.115822
0.05,0.750000000000001,0.0934113
0.05,0.800000000000001,0.0769266
0.05,0.850000000000001,0.0621529
0.05,0.900000000000001,0.0511737
0.05,0.950000000000001,0.041356
0.1,-1,0.0641787
0.1,-0.95,0.0777865
0.1,-0.9,0.0964088
0.1,-0.85,0.11683
0.1,-0.8,0.14486
0.1,-0.75,0.175649
0.1,-0.7,0.218408
0.1,-0.65,0.264819
0.1,-0.6,0.32962
0.1,-0.55,0.399514
0.1,-0.5,0.4976
0.1,-0.45,0.6025
0.1,-0.4,0.74944
0.1,-0.35,0.903603
0.1,-0.3,1.119
0.1,-0.25,1.32556
0.1,-0.2,1.618
0.1,-0.15,1.84241
0.1,-0.0999999999999997,2.12801
0.1,-0.0499999999999997,2.18679
0.1,3.19189119579733e-16,2.14561
0.1,0.0500000000000003,1.78299
0.1,0.1,1.4677
0.1,0.15,1.14472
0.1,0.2,0.931165
0.1,0.25,0.735329
0.1,0.3,0.599516
0.1,0.35,0.479297
0.1,0.4,0.39217
0.1,0.45,0.314994
0.1,0.5,0.259034
0.1,0.55,0.208361
0.1,0.6,0.171887
0.1,0.65,0.138365
0.1,0.700000000000001,0.114149
0.1,0.750000000000001,0.0920696
0.1,0.800000000000001,0.0759981
0.1,0.850000000000001,0.0613775
0.1,0.900000000000001,0.0506152
0.1,0.950000000000001,0.0409168
0.15,-1,0.0617971
0.15,-0.95,0.075335
0.15,-0.9,0.0922299
0.15,-0.85,0.112473
0.15,-0.8,0.137631
0.15,-0.75,0.167823
0.15,-0.7,0.205408
0.15,-0.65,0.25021
0.15,-0.6,0.305891
0.15,-0.55,0.370994
0.15,-0.5,0.452746
0.15,-0.45,0.546339
0.15,-0.4,0.662303
0.15,-0.35,0.792539
0.15,-0.3,0.945515
0.15,-0.25,1.10823
0.15,-0.2,1.28414
0.15,-0.15,1.44129
0.15,-0.0999999999999997,1.56594
0.15,-0.0499999999999997,1.60337
0.15,3.19189119579733e-16,1.54592
0.15,0.0500000000000003,1.38829
0.15,0.1,1.19312
0.15,0.15,0.991329
0.15,0.2,0.819411
0.15,0.25,0.669373
0.15,0.3,0.548633
0.15,0.35,0.447094
0.15,0.4,0.366938
0.15,0.45,0.298258
0.15,0.5,0.244933
0.15,0.55,0.199611
0.15,0.6,0.163624
0.15,0.65,0.133611
0.15,0.700000000000001,0.109358
0.15,0.750000000000001,0.0892835
0.15,0.800000000000001,0.073118
0.15,0.850000000000001,0.0597111
0.15,0.900000000000001,0.0489357
0.15,0.950000000000001,0.0399431
0.2,-1,0.0597675
0.2,-0.95,0.0722014
0.2,-0.9,0.0888258
0.2,-0.85,0.107068
0.2,-0.8,0.131637
0.2,-0.75,0.158429
0.2,-0.7,0.19455
0.2,-0.65,0.233671
0.2,-0.6,0.286019
0.2,-0.55,0.341525
0.2,-0.5,0.416253
0.2,-0.45,0.492193
0.2,-0.4,0.594972
0.2,-0.35,0.692907
0.2,-0.3,0.823412
0.2,-0.25,0.932687
0.2,-0.2,1.07347
0.2,-0.15,1.15886
0.2,-0.0999999999999997,1.25626
0.2,-0.0499999999999997,1.25278
0.2,3.19189119579733e-16,1.23625
0.2,0.0500000000000003,1.11601
0.2,0.1,1.00536
0.2,0.15,0.848966
0.2,0.2,0.728425
0.2,0.25,0.599429
0.2,0.3,0.504295
0.2,0.35,0.411657
0.2,0.4,0.343558
0.2,0.45,0.279354
0.2,0.5,0.232096
0.2,0.55,0.188965
0.2,0.6,0.156503
0.2,0.65,0.127238
0.2,0.700000000000001,0.105382
0.2,0.750000000000001,0.0855725
0.2,0.800000000000001,0.0708051
0.2,0.850000000000001,0.057484
0.2,0.900000000000001,0.0475214
0.2,0.950000000000001,0.038636
0.25,-1,0.0564213
0.25,-0.95,0.0682354
0.25,-0.9,0.0831686
0.25,-0.85,0.100414
0.25,-0.8,0.12221
0.25,-0.75,0.146986
0.25,-0.7,0.178558
0.25,-0.65,0.213816
0.25,-0.6,0.258425
0.25,-0.55,0.307428
0.25,-0.5,0.368685
0.25,-0.45,0.433465
0.25,-0.4,0.513099
0.25,-0.35,0.592759
0.25,-0.3,0.687172
0.25,-0.25,0.771083
0.25,-0.2,0.863225
0.25,-0.15,0.924807
0.25,-0.0999999999999997,0.978254
0.25,-0.0499999999999997,0.97888
0.25,3.19189119579733e-16,0.96107
0.25,0.0500000000000003,0.890649
0.25,0.1,0.814186
0.25,0.15,0.710562
0.25,0.2,0.618401
0.25,0.25,0.52234
0.25,0.3,0.443741
0.25,0.35,0.369221
0.25,0.4,0.309701
0.25,0.45,0.255595
0.25,0.5,0.213073
0.25,0.55,0.175318
0.25,0.6,0.145488
0.25,0.65,0.11921
0.25,0.700000000000001,0.098819
0.25,0.750000000000001,0.0809163
0.25,0.800000000000001,0.0668417
0.25,0.850000000000001,0.0547424
0.25,0.900000000000001,0.045132
0.25,0.950000000000001,0.0369147
0.3,-1,0.0529608
0.3,-0.95,0.0637009
0.3,-0.9,0.0775046
0.3,-0.85,0.0929813
0.3,-0.8,0.112735
0.3,-0.75,0.134686
0.3,-0.7,0.16275
0.3,-0.65,0.193213
0.3,-0.6,0.232043
0.3,-0.55,0.273118
0.3,-0.5,0.324959
0.3,-0.45,0.377109
0.3,-0.4,0.441989
0.3,-0.35,0.502913
0.3,-0.3,0.576128
0.3,-0.25,0.636066
0.3,-0.2,0.703741
0.3,-0.15,0.743513
0.3,-0.0999999999999997,0.78163
0.3,-0.0499999999999997,0.779062
0.3,3.19189119579733e-16,0.768659
0.3,0.0500000000000003,0.718207
0.3,0.1,0.666521
0.3,0.15,0.590819
0.3,0.2,0.524188
0.3,0.25,0.449136
0.3,0.3,0.387735
0.3,0.35,0.326039
0.3,0.4,0.27706
0.3,0.45,0.230436
0.3,0.5,0.194015
0.3,0.55,0.160365
0.3,0.6,0.134121
0.3,0.65,0.110374
0.3,0.700000000000001,0.0919914
0.3,0.750000000000001,0.0755982
0.3,0.800000000000001,0.0627494
0.3,0.850000000000001,0.0514698
0.3,0.900000000000001,0.0426835
0.3,0.950000000000001,0.0349183
0.35,-1,0.0490685
0.35,-0.95,0.0591036
0.35,-0.9,0.0711836
0.35,-0.85,0.0854668
0.35,-0.8,0.102473
0.35,-0.75,0.122458
0.35,-0.7,0.14599
0.35,-0.65,0.173301
0.35,-0.6,0.204884
0.35,-0.55,0.240976
0.35,-0.5,0.281471
0.35,-0.45,0.326345
0.35,-0.4,0.374614
0.35,-0.35,0.425604
0.35,-0.3,0.476573
0.35,-0.25,0.525832
0.35,-0.2,0.568451
0.35,-0.15,0.60233
0.35,-0.0999999999999997,0.621511
0.35,-0.0499999999999997,0.625101
0.35,3.19189119579733e-16,0.611222
0.35,0.0500000000000003,0.582439
0.35,0.1,0.540972
0.35,0.15,0.491492
0.35,0.2,0.437662
0.35,0.25,0.384156
0.35,0.3,0.332781
0.35,0.35,0.285654
0.35,0.4,0.243273
0.35,0.45,0.205932
0.35,0.5,0.173456
0.35,0.55,0.145453
0.35,0.6,0.121629
0.35,0.65,0.101364
0.35,0.700000000000001,0.0843956
0.35,0.750000000000001,0.0700616
0.35,0.800000000000001,0.058108
0.35,0.850000000000001,0.0480752
0.35,0.900000000000001,0.0398089
0.35,0.950000000000001,0.0328385
0.4,-1,0.0454435
0.4,-0.95,0.054314
0.4,-0.9,0.0653695
0.4,-0.85,0.0777781
0.4,-0.8,0.0931799
0.4,-0.75,0.110203
0.4,-0.7,0.131219
0.4,-0.65,0.15393
0.4,-0.6,0.181622
0.4,-0.55,0.210652
0.4,-0.5,0.245436
0.4,-0.45,0.280161
0.4,-0.4,0.320801
0.4,-0.35,0.358319
0.4,-0.3,0.400257
0.4,-0.25,0.434134
0.4,-0.2,0.46926
0.4,-0.15,0.489897
0.4,-0.0999999999999997,0.507622
0.4,-0.0499999999999997,0.506161
0.4,3.19189119579733e-16,0.499879
0.4,0.0500000000000003,0.474963
0.4,0.1,0.447732
0.4,0.15,0.407853
0.4,0.2,0.369997
0.4,0.25,0.326083
0.4,0.3,0.287543
0.4,0.35,0.247873
0.4,0.4,0.214374
0.4,0.45,0.181985
0.4,0.5,0.155319
0.4,0.55,0.130517
0.4,0.6,0.110377
0.4,0.65,0.0921055
0.4,0.700000000000001,0.0773836
0.4,0.750000000000001,0.0642603
0.4,0.800000000000001,0.053756
0.4,0.850000000000001,0.0444828
0.4,0.900000000000001,0.0370961
0.4,0.950000000000001,0.0306061
0.45,-1,0.0414112
0.45,-0.95,0.0495053
0.45,-0.9,0.0590092
0.45,-0.85,0.0702138
0.45,-0.8,0.0831807
0.45,-0.75,0.0983441
0.45,-0.7,0.115634
0.45,-0.65,0.135573
0.45,-0.6,0.15772
0.45,-0.55,0.182734
0.45,-0.5,0.209624
0.45,-0.45,0.238995
0.45,-0.4,0.269007
0.45,-0.35,0.300286
0.45,-0.3,0.329506
0.45,-0.25,0.357693
0.45,-0.2,0.380206
0.45,-0.15,0.398526
0.45,-0.0999999999999997,0.407358
0.45,-0.0499999999999997,0.409495
0.45,3.19189119579733e-16,0.401427
0.45,0.0500000000000003,0.38693
0.45,0.1,0.36422
0.45,0.15,0.337588
0.45,0.2,0.306505
0.45,0.25,0.275243
0.45,0.3,0.243243
0.45,0.35,0.213377
0.45,0.4,0.184954
0.45,0.45,0.159447
0.45,0.5,0.136259
0.45,0.55,0.116056
0.45,0.6,0.098237
0.45,0.65,0.0829375
0.45,0.700000000000001,0.0696871
0.45,0.750000000000001,0.0584555
0.45,0.800000000000001,0.0489098
0.45,0.850000000000001,0.0408509
0.45,0.900000000000001,0.0340303
0.45,0.950000000000001,0.0283029
0.5,-1,0.0377333
0.5,-0.95,0.0447003
0.5,-0.9,0.0532874
0.5,-0.85,0.0627742
0.5,-0.8,0.0743943
0.5,-0.75,0.0869375
0.5,-0.7,0.1022
0.5,-0.65,0.118301
0.5,-0.6,0.137604
0.5,-0.55,0.157195
0.5,-0.5,0.180227
0.5,-0.45,0.202404
0.5,-0.4,0.227754
0.5,-0.35,0.25029
0.5,-0.3,0.274982
0.5,-0.25,0.294051
0.5,-0.2,0.313553
0.5,-0.15,0.324355
0.5,-0.0999999999999997,0.333855
0.5,-0.0499999999999997,0.33254
0.5,3.19189119579733e-16,0.329341
0.5,0.0500000000000003,0.315677
0.5,0.1,0.301066
0.5,0.15,0.278584
0.5,0.2,0.257011
0.5,0.25,0.230872
0.5,0.3,0.207382
0.5,0.35,0.182096
0.5,0.4,0.160282
0.5,0.45,0.138335
0.5,0.5,0.119867
0.5,0.55,0.102169
0.5,0.6,0.0875512
0.5,0.65,0.0739246
0.5,0.700000000000001,0.0627964
0.5,0.750000000000001,0.052694
0.5,0.800000000000001,0.0445035
0.5,0.850000000000001,0.0371504
0.5,0.900000000000001,0.0311935
0.5,0.950000000000001,0.02593
0.55,-1,0.0338219
0.55,-0.95,0.0401258
0.55,-0.9,0.0473066
0.55,-0.85,0.0557847
0.55,-0.8,0.0652817
0.55,-0.75,0.0764292
0.55,-0.7,0.0886099
0.55,-0.65,0.102726
0.55,-0.6,0.11769
0.55,-0.55,0.134694
0.55,-0.5,0.151898
0.55,-0.45,0.170927
0.55,-0.4,0.189124
0.55,-0.35,0.208473
0.55,-0.3,0.225135
0.55,-0.25,0.241836
0.55,-0.2,0.253764
0.55,-0.15,0.264407
0.55,-0.0999999999999997,0.268334
0.55,-0.0499999999999997,0.270056
0.55,3.19189119579733e-16,0.264937
0.55,0.0500000000000003,0.257635
0.55,0.1,0.244304
0.55,0.15,0.229951
0.55,0.2,0.211412
0.55,0.25,0.193328
0.55,0.3,0.173284
0.55,0.35,0.154815
0.55,0.4,0.136108
0.55,0.45,0.11943
0.55,0.5,0.103363
0.55,0.55,0.0894254
0.55,0.6,0.0765188
0.55,0.65,0.0655036
0.55,0.700000000000001,0.0555716
0.55,0.750000000000001,0.0471986
0.55,0.800000000000001,0.0397914
0.55,0.850000000000001,0.0335647
0.55,0.900000000000001,0.0281426
0.55,0.950000000000001,0.0236329
0.6,-1,0.0304568
0.6,-0.95,0.0356886
0.6,-0.9,0.0422214
0.6,-0.85,0.0491142
0.6,-0.8,0.0577024
0.6,-0.75,0.0665712
0.6,-0.7,0.0774638
0.6,-0.65,0.0883708
0.6,-0.6,0.101689
0.6,-0.55,0.114367
0.6,-0.5,0.12967
0.6,-0.45,0.143327
0.6,-0.4,0.159546
0.6,-0.35,0.172575
0.6,-0.3,0.18778
0.6,-0.25,0.198073
0.6,-0.2,0.20982
0.6,-0.15,0.215078
0.6,-0.0999999999999997,0.221082
0.6,-0.0499999999999997,0.219499
0.6,3.19189119579733e-16,0.218501
0.6,0.0500000000000003,0.210072
0.6,0.1,0.202495
0.6,0.15,0.188944
0.6,0.2,0.176991
0.6,0.25,0.160812
0.6,0.3,0.146905
0.6,0.35,0.130562
0.6,0.4,0.116895
0.6,0.45,0.102145
0.6,0.5,0.0899402
0.6,0.55,0.0774934
0.6,0.6,0.0673762
0.6,0.65,0.0574561
0.6,0.700000000000001,0.0494636
0.6,0.750000000000001,0.0418531
0.6,0.800000000000001,0.0357336
0.6,0.850000000000001,0.0300447
0.6,0.900000000000001,0.0254959
0.6,0.950000000000001,0.0213359
0.65,-1,0.0269039
0.65,-0.95,0.0315981
0.65,-0.9,0.0369287
0.65,-0.85,0.043068
0.65,-0.8,0.0499601
0.65,-0.75,0.0577726
0.65,-0.7,0.0663173
0.65,-0.65,0.0758699
0.65,-0.6,0.085995
0.65,-0.55,0.0969993
0.65,-0.5,0.108255
0.65,-0.45,0.120131
0.65,-0.4,0.131561
0.65,-0.35,0.143031
0.65,-0.3,0.153094
0.65,-0.25,0.16258
0.65,-0.2,0.169653
0.65,-0.15,0.175408
0.65,-0.0999999999999997,0.1779
0.65,-0.0499999999999997,0.178512
0.65,3.19189119579733e-16,0.175913
0.65,0.0500000000000003,0.171417
0.65,0.1,0.164119
0.65,0.15,0.155526
0.65,0.2,0.144852
0.65,0.25,0.133802
0.65,0.3,0.121738
0.65,0.35,0.110027
0.65,0.4,0.0981886
0.65,0.45,0.087158
0.65,0.5,0.0765614
0.65,0.55,0.0669807
0.65,0.6,0.0580827
0.65,0.65,0.0502238
0.65,0.700000000000001,0.0431417
0.65,0.750000000000001,0.0369603
0.65,0.800000000000001,0.0314894
0.65,0.850000000000001,0.0267718
0.65,0.900000000000001,0.0226726
0.65,0.950000000000001,0.019173
0.7,-1,0.023932
0.7,-0.95,0.0278165
0.7,-0.9,0.0325716
0.7,-0.85,0.0375627
0.7,-0.8,0.0436666
0.7,-0.75,0.0498713
0.7,-0.7,0.0573933
0.7,-0.65,0.0647912
0.7,-0.6,0.0736415
0.7,-0.55,0.0819327
0.7,-0.5,0.0917566
0.7,-0.45,0.10036
0.7,-0.4,0.110387
0.7,-0.35,0.1183
0.7,-0.3,0.127385
0.7,-0.25,0.133419
0.7,-0.2,0.140243
0.7,-0.15,0.143208
0.7,-0.0999999999999997,0.146652
0.7,-0.0499999999999997,0.145658
0.7,3.19189119579733e-16,0.145102
0.7,0.0500000000000003,0.140269
0.7,0.1,0.135959
0.7,0.15,0.12794
0.7,0.2,0.120901
0.7,0.25,0.11112
0.7,0.3,0.102567
0.7,0.35,0.0923464
0.7,0.4,0.0836281
0.7,0.45,0.0740262
0.7,0.5,0.065953
0.7,0.55,0.0575506
0.7,0.6,0.0505765
0.7,0.65,0.043632
0.7,0.700000000000001,0.0379399
0.7,0.750000000000001,0.0324374
0.7,0.800000000000001,0.0279408
0.7,0.850000000000001,0.0237221
0.7,0.900000000000001,0.0202902
0.7,0.950000000000001,0.0171246
0.75,-1,0.0209442
0.75,-0.95,0.0244029
0.75,-0.9,0.028262
0.75,-0.85,0.0326682
0.75,-0.8,0.0375137
0.75,-0.75,0.0429604
0.75,-0.7,0.048798
0.75,-0.65,0.0552475
0.75,-0.6,0.0619499
0.75,-0.55,0.069171
0.75,-0.5,0.0763583
0.75,-0.45,0.083854
0.75,-0.4,0.0909072
0.75,-0.35,0.0979312
0.75,-0.3,0.104033
0.75,-0.25,0.109688
0.75,-0.2,0.113779
0.75,-0.15,0.117146
0.75,-0.0999999999999997,0.118544
0.75,-0.0499999999999997,0.118888
0.75,3.19189119579733e-16,0.117399
0.75,0.0500000000000003,0.114789
0.75,0.1,0.110485
0.75,0.15,0.105422
0.75,0.2,0.0989949
0.75,0.25,0.0923234
0.75,0.3,0.0848468
0.75,0.35,0.0775187
0.75,0.4,0.0699397
0.75,0.45,0.0627787
0.75,0.5,0.0557745
0.75,0.55,0.0493321
0.75,0.6,0.0432566
0.75,0.65,0.0378053
0.75,0.700000000000001,0.032792
0.75,0.750000000000001,0.0283735
0.75,0.800000000000001,0.0243997
0.75,0.850000000000001,0.0209481
0.75,0.900000000000001,0.0178798
0.75,0.950000000000001,0.0152426
0.8,-1,0.0184646
0.8,-0.95,0.0212527
0.8,-0.9,0.024708
0.8,-0.85,0.0282072
0.8,-0.8,0.032504
0.8,-0.75,0.0367429
0.8,-0.7,0.0419154
0.8,-0.65,0.046792
0.8,-0.6,0.0527218
0.8,-0.55,0.0580334
0.8,-0.5,0.0644329
0.8,-0.45,0.0697016
0.8,-0.4,0.0760378
0.8,-0.35,0.0807517
0.8,-0.3,0.0864148
0.8,-0.25,0.089834
0.8,-0.2,0.0940684
0.8,-0.15,0.0955778
0.8,-0.0999999999999997,0.0977897
0.8,-0.0499999999999997,0.0970189
0.8,3.19189119579733e-16,0.0968748
0.8,0.0500000000000003,0.0938172
0.8,0.1,0.0914431
0.8,0.15,0.0865047
0.8,0.2,0.0824462
0.8,0.25,0.0763184
0.8,0.3,0.0712247
0.8,0.35,0.0646724
0.8,0.4,0.0592236
0.8,0.45,0.0529059
0.8,0.5,0.0476773
0.8,0.55,0.0419956
0.8,0.6,0.0373358
0.8,0.65,0.0325032
0.8,0.700000000000001,0.02857
0.8,0.750000000000001,0.024645
0.8,0.800000000000001,0.0214507
0.8,0.850000000000001,0.0183542
0.8,0.900000000000001,0.0158479
0.8,0.950000000000001,0.0134657
0.85,-1,0.0160023
0.85,-0.95,0.0184975
0.85,-0.9,0.0212233
0.85,-0.85,0.0243338
0.85,-0.8,0.0276621
0.85,-0.75,0.031416
0.85,-0.7,0.0353312
0.85,-0.65,0.0396514
0.85,-0.6,0.0440199
0.85,-0.55,0.0487422
0.85,-0.5,0.0532817
0.85,-0.45,0.0580372
0.85,-0.4,0.0623609
0.85,-0.35,0.066741
0.85,-0.3,0.0703518
0.85,-0.25,0.0738243
0.85,-0.2,0.0762038
0.85,-0.15,0.0782523
0.85,-0.0999999999999997,0.0789874
0.85,-0.0499999999999997,0.0792761
0.85,3.19189119579733e-16,0.0782949
0.85,0.0500000000000003,0.0767798
0.85,0.1,0.0741781
0.85,0.15,0.0712249
0.85,0.2,0.0672685
0.85,0.25,0.0632452
0.85,0.3,0.0585998
0.85,0.35,0.0540573
0.85,0.4,0.0491851
0.85,0.45,0.0446086
0.85,0.5,0.0399832
0.85,0.55,0.0357574
0.85,0.6,0.0316288
0.85,0.65,0.0279303
0.85,0.700000000000001,0.0244433
0.85,0.750000000000001,0.0213698
0.85,0.800000000000001,0.0185282
0.85,0.850000000000001,0.0160532
0.85,0.900000000000001,0.0138102
0.85,0.950000000000001,0.011875
0.9,-1,0.0139951
0.9,-0.95,0.0159738
0.9,-0.9,0.0184139
0.9,-0.85,0.0208482
0.9,-0.8,0.0238106
0.9,-0.75,0.0266751
0.9,-0.7,0.0301508
0.9,-0.65,0.0333733
0.9,-0.6,0.0372755
0.9,-0.55,0.0406578
0.9,-0.5,0.0447289
0.9,-0.45,0.0480521
0.9,-0.4,0.0520167
0.9,-0.35,0.0548891
0.9,-0.3,0.0583744
0.9,-0.25,0.0604172
0.9,-0.2,0.0629959
0.9,-0.15,0.063843
0.9,-0.0999999999999997,0.065205
0.9,-0.0499999999999997,0.0646961
0.9,3.19189119579733e-16,0.0646288
0.9,0.0500000000000003,0.0627553
0.9,0.1,0.0613799
0.9,0.15,0.0583606
0.9,0.2,0.0559208
0.9,0.25,0.0521535
0.9,0.3,0.0490238
0.9,0.35,0.0449043
0.9,0.4,0.0414591
0.9,0.45,0.0373656
0.9,0.5,0.0339682
0.9,0.55,0.0302159
0.9,0.6,0.0271111
0.9,0.65,0.023826
0.9,0.700000000000001,0.0211281
0.9,0.750000000000001,0.0183899
0.9,0.800000000000001,0.0161531
0.9,0.850000000000001,0.0139317
0.9,0.900000000000001,0.0121329
0.9,0.950000000000001,0.0103929
0.95,-1,0.0120249
0.95,-0.95,0.0137896
0.95,-0.9,0.0156972
0.95,-0.85,0.017844
0.95,-0.8,0.020122
0.95,-0.75,0.0226585
0.95,-0.7,0.0252693
0.95,-0.65,0.0281083
0.95,-0.6,0.0309617
0.95,-0.55,0.033993
0.95,-0.5,0.0368697
0.95,-0.45,0.0398763
0.95,-0.4,0.0425785
0.95,-0.35,0.0452738
0.95,-0.3,0.0474941
0.95,-0.25,0.0495773
0.95,-0.2,0.0510204
0.95,-0.15,0.0522325
0.95,-0.0999999999999997,0.0526929
0.95,-0.0499999999999997,0.052842
0.95,3.19189119579733e-16,0.0522644
0.95,0.0500000000000003,0.0513453
0.95,0.1,0.0497817
0.95,0.15,0.0479774
0.95,0.2,0.0455871
0.95,0.25,0.0431102
0.95,0.3,0.0402167
0.95,0.35,0.0373597
0.95,0.4,0.0342804
0.95,0.45,0.0313422
0.95,0.5,0.0283359
0.95,0.55,0.0255573
0.95,0.6,0.0228133
0.95,0.65,0.0203166
0.95,0.700000000000001,0.0179389
0.95,0.750000000000001,0.0158109
0.95,0.800000000000001,0.013825
0.95,0.850000000000001,0.012078
0.95,0.900000000000001,0.0104768
0.95,0.950000000000001,0.00908143
